"Perioden";"Regio's";"Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder)";"Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder)";"Landbouw/Graasdieren/Rundvee (aantal)";"Landbouw/Graasdieren/Schapen (aantal)";"Lokalisering/Gemeenten (aantal)";"Lokalisering/Wijken (aantal)";"Lokalisering/Buurten (aantal)"
"2013";"West Maas en Waal";18410;9155;9255;15351;30,3;56;6,8;6,9;11520;5778;;8;16
"2014";"West Maas en Waal";18419;9144;9275;15441;30,9;55,2;7,1;6,8;11644;5924;;8;16
"2015";"West Maas en Waal";18570;9237;9333;15628;31,6;54,2;7,3;6,8;11723;6022;;8;16
"2016";"West Maas en Waal";18693;9306;9387;15816;32,2;53,3;7,7;6,9;10965;4226;;8;16
"2017";"West Maas en Waal";18820;9383;9437;16001;32,4;53,1;7,7;6,8;9916;4870;;8;16
"2008";"Westerbork";;;;;;;;;;;;;
"2009";"Westerbork";;;;;;;;;;;;;
"2010";"Westerbork";;;;;;;;;;;;;
"2011";"Westerbork";;;;;;;;;;;;;
"2012";"Westerbork";;;;;;;;;;;;;
"2013";"Westerbork";;;;;;;;;;;;;
"2014";"Westerbork";;;;;;;;;;;;;
"2015";"Westerbork";;;;;;;;;;;;;
"2016";"Westerbork";;;;;;;;;;;;;
"2017";"Westerbork";;;;;;;;;;;;;
"2008";"Westerhoven";;;;;;;;;;;;;
"2009";"Westerhoven";;;;;;;;;;;;;
"2010";"Westerhoven";;;;;;;;;;;;;
"2011";"Westerhoven";;;;;;;;;;;;;
"2012";"Westerhoven";;;;;;;;;;;;;
"2013";"Westerhoven";;;;;;;;;;;;;
"2014";"Westerhoven";;;;;;;;;;;;;
"2015";"Westerhoven";;;;;;;;;;;;;
"2016";"Westerhoven";;;;;;;;;;;;;
"2017";"Westerhoven";;;;;;;;;;;;;
"2008";"Wester-Koggenland";;;;;;;;;;;;;
"2009";"Wester-Koggenland";;;;;;;;;;;;;
"2010";"Wester-Koggenland";;;;;;;;;;;;;
"2011";"Wester-Koggenland";;;;;;;;;;;;;
"2012";"Wester-Koggenland";;;;;;;;;;;;;
"2013";"Wester-Koggenland";;;;;;;;;;;;;
"2014";"Wester-Koggenland";;;;;;;;;;;;;
"2015";"Wester-Koggenland";;;;;;;;;;;;;
"2016";"Wester-Koggenland";;;;;;;;;;;;;
"2017";"Wester-Koggenland";;;;;;;;;;;;;
"2008";"Westerkwartier";;;;;;;;;;;;;
"2009";"Westerkwartier";;;;;;;;;;;;;
"2010";"Westerkwartier";;;;;;;;;;;;;
"2011";"Westerkwartier";;;;;;;;;;;;;
"2012";"Westerkwartier";;;;;;;;;;;;;
"2013";"Westerkwartier";;;;;;;;;;;;;
"2014";"Westerkwartier";;;;;;;;;;;;;
"2015";"Westerkwartier";;;;;;;;;;;;;
"2016";"Westerkwartier";;;;;;;;;;;;;
"2017";"Westerkwartier";;;;;;;;;;;;;
"2008";"Westerschouwen";;;;;;;;;;;;;
"2009";"Westerschouwen";;;;;;;;;;;;;
"2010";"Westerschouwen";;;;;;;;;;;;;
"2011";"Westerschouwen";;;;;;;;;;;;;
"2012";"Westerschouwen";;;;;;;;;;;;;
"2013";"Westerschouwen";;;;;;;;;;;;;
"2014";"Westerschouwen";;;;;;;;;;;;;
"2015";"Westerschouwen";;;;;;;;;;;;;
"2016";"Westerschouwen";;;;;;;;;;;;;
"2017";"Westerschouwen";;;;;;;;;;;;;
"2008";"Westerveld";19333;9615;9718;16068;25,6;60,3;5,7;8,4;23065;8377;;18;45
"2009";"Westerveld";19302;9601;9701;16100;25,9;59,9;5,9;8,4;22596;9078;;18;45
"2010";"Westerveld";19342;9658;9684;16174;25,8;59,5;6,5;8,2;23681;8419;;18;45
"2011";"Westerveld";19365;9657;9708;16213;26,4;58,7;6,7;8,3;22977;8495;;18;45
"2012";"Westerveld";19198;9555;9643;16141;26,8;58,1;6,8;8,3;23897;5955;;18;45
"2013";"Westerveld";19091;9520;9571;16112;27,2;57,2;7,2;8,4;24095;7292;;18;45
"2014";"Westerveld";18933;9444;9489;16058;27,5;56,6;7,4;8,5;25396;6426;;18;45
"2015";"Westerveld";19085;9542;9543;16243;28,2;55,9;7,5;8,3;24927;5678;;18;45
"2016";"Westerveld";18940;9440;9500;16193;28,2;55,7;7,9;8,2;24827;4948;;18;45
"2017";"Westerveld";19084;9498;9586;16437;28,7;54,9;8,1;8,2;24421;4407;;18;45
"2008";"Westervoort";15478;7678;7800;12682;30,6;55,6;8,6;5,2;71;762;;1;6
"2009";"Westervoort";15277;7551;7726;12586;30,5;55,3;9,1;5,1;60;696;;1;6
"2010";"Westervoort";15237;7563;7674;12652;30,7;54,5;9,6;5,2;49;637;;1;6
"2011";"Westervoort";15336;7600;7736;12773;31,2;53,8;9,8;5,1;38;632;;1;6
"2012";"Westervoort";15294;7574;7720;12805;31,7;53,1;9,9;5,2;35;322;;1;6
"2013";"Westervoort";15199;7527;7672;12750;31,9;52,9;10;5,2;29;470;;1;6
"2014";"Westervoort";15138;7453;7685;12733;32;52,5;10,2;5,3;15;592;;1;6
"2015";"Westervoort";14992;7338;7654;12674;31,7;52,2;10,5;5,7;21;616;;1;6
"2016";"Westervoort";15001;7313;7688;12699;31,8;51,8;10,7;5,8;18;545;;1;6
"2017";"Westervoort";14991;7327;7664;12717;31,9;51,4;10,9;5,8;28;512;;1;6
"2008";"Westerwolde";;;;;;;;;;;;;
"2009";"Westerwolde";;;;;;;;;;;;;
"2010";"Westerwolde";;;;;;;;;;;;;
"2011";"Westerwolde";;;;;;;;;;;;;
"2012";"Westerwolde";;;;;;;;;;;;;
"2013";"Westerwolde";;;;;;;;;;;;;
"2014";"Westerwolde";;;;;;;;;;;;;
"2015";"Westerwolde";;;;;;;;;;;;;
"2016";"Westerwolde";;;;;;;;;;;;;
"2017";"Westerwolde";;;;;;;;;;;;;
"2008";"Westkapelle";;;;;;;;;;;;;
"2009";"Westkapelle";;;;;;;;;;;;;
"2010";"Westkapelle";;;;;;;;;;;;;
"2011";"Westkapelle";;;;;;;;;;;;;
"2012";"Westkapelle";;;;;;;;;;;;;
"2013";"Westkapelle";;;;;;;;;;;;;
"2014";"Westkapelle";;;;;;;;;;;;;
"2015";"Westkapelle";;;;;;;;;;;;;
"2016";"Westkapelle";;;;;;;;;;;;;
"2017";"Westkapelle";;;;;;;;;;;;;
"2008";"Westland";99299;49531;49768;80133;30,7;57,9;5,5;5,9;332;993;;7;85
"2009";"Westland";99436;49599;49837;80550;31,1;57,4;5,7;5,9;315;850;;7;85
"2010";"Westland";99717;49711;50006;81022;31,1;56,9;6,1;5,9;352;868;;7;85
"2011";"Westland";99776;49688;50088;81378;31,4;56,6;6,2;5,9;435;1361;;7;85
"2012";"Westland";101980;50801;51179;83854;33,2;54,9;6,1;5,7;407;1360;;10;73
"2013";"Westland";102698;51064;51634;84705;33,7;54,2;6,3;5,7;377;1478;;10;73
"2014";"Westland";103241;51410;51831;85328;34,1;53,8;6,4;5,7;362;1104;;10;73
"2015";"Westland";104302;51937;52365;86537;34,8;52,9;6,7;5,7;326;1192;;10;73
"2016";"Westland";104960;52288;52672;87181;35;52,5;6,9;5,7;263;1181;;10;73
"2017";"Westland";105632;52699;52933;87885;35;52,3;7;5,7;269;1030;;10;73
"2008";"Weststellingwerf";25674;12851;12823;21156;29,6;56,3;6,3;7,8;42566;13501;;9;48
"2009";"Weststellingwerf";25802;12938;12864;21310;29,9;55,5;6,6;8;43956;11231;;9;48
"2010";"Weststellingwerf";25829;12953;12876;21381;29,7;55,1;7,3;8;44089;12690;;9;48
"2011";"Weststellingwerf";25846;12945;12901;21431;30,1;54,5;7,4;8;42120;12379;;9;48
"2012";"Weststellingwerf";25780;12920;12860;21434;30,5;53,9;7,6;8;43292;12607;;9;48
"2013";"Weststellingwerf";25595;12848;12747;21329;30,6;53,7;7,7;7,9;44455;11452;;9;48
"2014";"Weststellingwerf";25454;12778;12676;21287;31,1;53,2;7,9;7,9;45401;11386;;9;48
"2015";"Weststellingwerf";25525;12768;12757;21403;31,4;52,4;8,2;8;46472;11983;;9;48
"2016";"Weststellingwerf";25520;12763;12757;21457;31,6;52,1;8,3;8,1;45647;8748;;9;48
"2017";"Weststellingwerf";25608;12765;12843;21614;32;51,6;8,5;7,9;43815;8827;;9;48
"2008";"Westvoorne";14084;6944;7140;11789;24,6;60,5;6,4;8,4;1287;1392;;2;16
"2009";"Westvoorne";14031;6945;7086;11782;24,8;60,2;6,7;8,2;1357;1289;;2;16
"2010";"Westvoorne";14057;6998;7059;11854;24,9;59,5;7,4;8,2;1186;1420;;2;16
"2011";"Westvoorne";13992;6946;7046;11842;24,6;59,4;7,7;8,2;1299;1416;;2;16
"2012";"Westvoorne";13901;6903;6998;11795;24,5;59,1;7,8;8,6;1263;1248;;2;16
"2013";"Westvoorne";13890;6876;7014;11812;25,1;58,4;8;8,5;1231;1032;;2;16
"2014";"Westvoorne";13964;6903;7061;11955;25,4;57,6;8,3;8,6;1324;1025;;2;16
"2015";"Westvoorne";14083;6965;7118;12108;25,8;57,3;8,3;8,5;1324;834;;2;16
"2016";"Westvoorne";14197;7030;7167;12243;26,3;56,6;8,6;8,6;1319;632;;2;16
"2017";"Westvoorne";14257;7066;7191;12342;26,7;56,2;8,7;8,4;1328;622;;2;16
"2008";"Wierden";23365;11725;11640;18762;27,2;62,6;3,1;7,1;20009;1573;;6;28
"2009";"Wierden";23467;11777;11690;18906;27,5;62;3,3;7,2;20287;1462;;6;28
"2010";"Wierden";23447;11756;11691;18965;27,3;61,6;3,8;7,3;19081;1151;;6;28
"2011";"Wierden";23630;11836;11794;19098;27,6;61,1;4;7,3;18249;1405;;6;28
"2012";"Wierden";23824;11927;11897;19350;28,2;60,4;4,2;7,2;18406;1669;;6;28
"2013";"Wierden";23807;11896;11911;19353;28,3;60,3;4,2;7,2;19888;1613;;6;28
"2014";"Wierden";23909;11958;11951;19485;28,8;59,5;4,6;7,2;19229;1535;;6;28
"2015";"Wierden";23874;11923;11951;19480;28,9;59,1;4,8;7,2;21163;1543;;6;28
"2016";"Wierden";23952;11954;11998;19597;29;58,8;5;7,2;21165;697;;6;28
"2017";"Wierden";24225;12092;12133;19851;29,4;58,5;5;7,1;20592;564;;6;28
"2008";"Wieringen";8636;4343;4293;7150;28,3;56,3;7,3;8,1;2589;3511;;1;10
"2009";"Wieringen";8674;4370;4304;7180;28,5;56,1;7,3;8,1;2504;2908;;1;10
"2010";"Wieringen";8644;4358;4286;7155;27,9;55,8;8,2;8,1;2493;2181;;1;10
"2011";"Wieringen";8619;4348;4271;7168;27,9;55,7;8,4;7,9;2475;2565;;1;10
"2012";"Wieringen";;;;;;;;;;;;;
"2013";"Wieringen";;;;;;;;;;;;;
"2014";"Wieringen";;;;;;;;;;;;;
"2015";"Wieringen";;;;;;;;;;;;;
"2016";"Wieringen";;;;;;;;;;;;;
"2017";"Wieringen";;;;;;;;;;;;;
"2008";"Wieringermeer";12614;6368;6246;10155;28,5;59;6,1;6,5;6287;1144;;1;9
"2009";"Wieringermeer";12559;6322;6237;10129;29;58,3;6,1;6,6;6725;1041;;1;9
"2010";"Wieringermeer";12580;6349;6231;10156;28,9;58;6,7;6,4;7030;1280;;1;9
"2011";"Wieringermeer";12576;6370;6206;10144;28,8;57,9;6,8;6,4;7125;1279;;1;9
"2012";"Wieringermeer";;;;;;;;;;;;;
"2013";"Wieringermeer";;;;;;;;;;;;;
"2014";"Wieringermeer";;;;;;;;;;;;;
"2015";"Wieringermeer";;;;;;;;;;;;;
"2016";"Wieringermeer";;;;;;;;;;;;;
"2017";"Wieringermeer";;;;;;;;;;;;;
"2008";"Wijchen";39660;19617;20043;31932;29,9;57,3;6,7;6,1;8218;1502;;4;28
"2009";"Wijchen";39948;19764;20184;32277;30,3;56,8;6,8;6;8951;1252;;4;28
"2010";"Wijchen";40148;19843;20305;32508;30,2;56,3;7,3;6,1;9083;1448;;4;28
"2011";"Wijchen";40507;19967;20540;32948;30,8;55,6;7,5;6,1;8034;1079;;4;28
"2012";"Wijchen";40734;20096;20638;33263;31,2;55;7,7;6,1;8065;914;;8;60
"2013";"Wijchen";41004;20232;20772;33557;31,5;54,5;7,9;6,1;8354;1069;;8;60
"2014";"Wijchen";41043;20304;20739;33753;31,8;54;8,1;6,2;8809;918;;9;60
"2015";"Wijchen";40886;20219;20667;33813;31,9;53,6;8,3;6,2;8553;688;;9;60
"2016";"Wijchen";40814;20191;20623;33934;32,3;53;8,4;6,2;8532;528;;9;60
"2017";"Wijchen";40876;20220;20656;34101;32,6;52,5;8,6;6,2;9096;521;;9;60
"2008";"Wijdemeren";23432;11467;11965;19197;28,1;57;7,6;7,3;2663;3301;;5;22
"2009";"Wijdemeren";23327;11413;11914;19189;28,3;56,7;7,8;7,3;2802;3137;;5;22
"2010";"Wijdemeren";23391;11440;11951;19253;28,3;56;8,4;7,2;2660;3206;;5;22
"2011";"Wijdemeren";23312;11397;11915;19240;28,8;55,5;8,5;7,2;2479;2979;;5;22
"2012";"Wijdemeren";23297;11413;11884;19309;29,3;54,8;8,8;7,2;2849;3498;;5;22
"2013";"Wijdemeren";23221;11354;11867;19313;29,3;54,3;9;7,4;2795;3273;;7;17
"2014";"Wijdemeren";23187;11345;11842;19365;29,9;53,4;9,2;7,5;2748;2523;;7;17
"2015";"Wijdemeren";23176;11311;11865;19428;30,5;52,9;9,2;7,3;2774;3076;;7;17
"2016";"Wijdemeren";23275;11326;11949;19586;31,1;52,3;9,4;7,2;2746;1875;;7;17
"2017";"Wijdemeren";23447;11418;12029;19798;31,4;51,9;9,5;7,1;2661;2219;;7;17
"2008";"Wijhe";;;;;;;;;;;;;
"2009";"Wijhe";;;;;;;;;;;;;
"2010";"Wijhe";;;;;;;;;;;;;
"2011";"Wijhe";;;;;;;;;;;;;
"2012";"Wijhe";;;;;;;;;;;;;
"2013";"Wijhe";;;;;;;;;;;;;
"2014";"Wijhe";;;;;;;;;;;;;
"2015";"Wijhe";;;;;;;;;;;;;
"2016";"Wijhe";;;;;;;;;;;;;
"2017";"Wijhe";;;;;;;;;;;;;
"2008";"De Wijk";;;;;;;;;;;;;
"2009";"De Wijk";;;;;;;;;;;;;
"2010";"De Wijk";;;;;;;;;;;;;
"2011";"De Wijk";;;;;;;;;;;;;
"2012";"De Wijk";;;;;;;;;;;;;
"2013";"De Wijk";;;;;;;;;;;;;
"2014";"De Wijk";;;;;;;;;;;;;
"2015";"De Wijk";;;;;;;;;;;;;
"2016";"De Wijk";;;;;;;;;;;;;
"2017";"De Wijk";;;;;;;;;;;;;
"2008";"Wijk bij Duurstede";23306;11532;11774;18701;31;57,3;7;4,7;6439;1683;;4;9
"2009";"Wijk bij Duurstede";23252;11507;11745;18750;30,9;57,2;7,3;4,7;6446;1714;;4;9
"2010";"Wijk bij Duurstede";23157;11459;11698;18740;30,5;56,7;8;4,8;6057;1876;;4;9
"2011";"Wijk bij Duurstede";23115;11446;11669;18812;30,6;56,5;8;4,9;5978;1667;;4;9
"2012";"Wijk bij Duurstede";23064;11395;11669;18827;30,5;56,4;8,2;4,9;5890;1558;;4;9
"2013";"Wijk bij Duurstede";23035;11384;11651;18885;30,4;56,2;8,4;5;6403;1510;;4;9
"2014";"Wijk bij Duurstede";23043;11365;11678;18949;30,4;55,9;8,6;5,2;6302;1372;;4;9
"2015";"Wijk bij Duurstede";23222;11432;11790;19184;30,7;55,3;8,8;5,2;6774;1399;;4;9
"2016";"Wijk bij Duurstede";23384;11510;11874;19425;31;54,8;9;5,2;7143;1052;;4;9
"2017";"Wijk bij Duurstede";23502;11578;11924;19578;31,3;54,4;9,1;5,3;6710;1000;;4;9
"2008";"Willemstad";;;;;;;;;;;;;
"2009";"Willemstad";;;;;;;;;;;;;
"2010";"Willemstad";;;;;;;;;;;;;
"2011";"Willemstad";;;;;;;;;;;;;
"2012";"Willemstad";;;;;;;;;;;;;
"2013";"Willemstad";;;;;;;;;;;;;
"2014";"Willemstad";;;;;;;;;;;;;
"2015";"Willemstad";;;;;;;;;;;;;
"2016";"Willemstad";;;;;;;;;;;;;
"2017";"Willemstad";;;;;;;;;;;;;
"2008";"Winschoten";18358;8856;9502;15592;29,9;50,4;9,2;10,4;5;10;;1;10
"2009";"Winschoten";18322;8815;9507;15556;30,2;50,1;9,3;10,4;8;65;;1;10
"2010";"Winschoten";;;;;;;;;;;;;
"2011";"Winschoten";;;;;;;;;;;;;
"2012";"Winschoten";;;;;;;;;;;;;
"2013";"Winschoten";;;;;;;;;;;;;
"2014";"Winschoten";;;;;;;;;;;;;
"2015";"Winschoten";;;;;;;;;;;;;
"2016";"Winschoten";;;;;;;;;;;;;
"2017";"Winschoten";;;;;;;;;;;;;
"2008";"Winsum";13925;6908;7017;11167;30,6;57;6,2;6,2;14793;8949;;4;20
"2009";"Winsum";14084;7015;7069;11291;30,5;57;6,5;6;15570;7347;;4;20
"2010";"Winsum";14073;7028;7045;11318;30,2;56,4;7,3;6,1;14681;8473;;4;20
"2011";"Winsum";14054;7005;7049;11328;30,5;55,5;7,7;6,3;14483;8081;;4;20
"2012";"Winsum";13987;6956;7031;11329;30,8;55,3;7,7;6,3;15923;8958;;4;20
"2013";"Winsum";13906;6910;6996;11295;30,7;55,1;7,8;6,5;16949;8613;;4;20
"2014";"Winsum";13850;6873;6977;11267;30,6;55,1;7,8;6,5;16918;7195;;4;20
"2015";"Winsum";13774;6826;6948;11249;30,6;54,9;8;6,5;16848;6192;;4;20
"2016";"Winsum";13633;6755;6878;11184;30,9;54,5;8,1;6,5;17804;4837;;4;20
"2017";"Winsum";13596;6704;6892;11206;31,6;53,4;8,4;6,5;15988;6700;;4;20
"2008";"Winterswijk";29182;14520;14662;23817;30,2;56,1;5,6;8,1;18498;4060;;2;17
"2009";"Winterswijk";29028;14449;14579;23801;30,6;55,5;5,8;8,1;19445;3749;;2;17
"2010";"Winterswijk";29051;14440;14611;23854;30,7;54,6;6,4;8,3;18941;3876;;2;17
"2011";"Winterswijk";29026;14409;14617;23884;30,9;54,3;6,6;8,2;18464;3834;;2;17
"2012";"Winterswijk";28946;14385;14561;23959;31,4;53,8;6,8;8,1;18453;3681;;2;17
"2013";"Winterswijk";28967;14416;14551;24054;31,8;52,9;7,2;8,1;18667;3497;;2;17
"2014";"Winterswijk";28881;14397;14484;24035;32,3;52,5;7,3;7,9;19292;3452;;2;17
"2015";"Winterswijk";28977;14489;14488;24258;33,1;51,4;7,6;7,9;19376;4001;;2;17
"2016";"Winterswijk";28939;14448;14491;24341;33,5;51;7,7;7,8;19551;3510;;2;17
"2017";"Winterswijk";28912;14473;14439;24430;33,5;50,9;7,9;7,7;17862;3363;;2;17
"2008";"Wisch";;;;;;;;;;;;;
"2009";"Wisch";;;;;;;;;;;;;
"2010";"Wisch";;;;;;;;;;;;;
"2011";"Wisch";;;;;;;;;;;;;
"2012";"Wisch";;;;;;;;;;;;;
"2013";"Wisch";;;;;;;;;;;;;
"2014";"Wisch";;;;;;;;;;;;;
"2015";"Wisch";;;;;;;;;;;;;
"2016";"Wisch";;;;;;;;;;;;;
"2017";"Wisch";;;;;;;;;;;;;
"2008";"Wittem";;;;;;;;;;;;;
"2009";"Wittem";;;;;;;;;;;;;
"2010";"Wittem";;;;;;;;;;;;;
"2011";"Wittem";;;;;;;;;;;;;
"2012";"Wittem";;;;;;;;;;;;;
"2013";"Wittem";;;;;;;;;;;;;
"2014";"Wittem";;;;;;;;;;;;;
"2015";"Wittem";;;;;;;;;;;;;
"2016";"Wittem";;;;;;;;;;;;;
"2017";"Wittem";;;;;;;;;;;;;
"2008";"Woensdrecht";21637;10838;10799;18077;24,6;61,4;6,9;7,1;3532;1437;;4;16
"2009";"Woensdrecht";21700;10905;10795;18173;24,8;61,3;6,8;7,1;3663;1444;;4;16
"2010";"Woensdrecht";21635;10864;10771;18171;24,8;60,8;7,2;7,2;4195;1448;;4;16
"2011";"Woensdrecht";21682;10902;10780;18225;25,1;60,3;7,5;7,1;3688;1386;;4;16
"2012";"Woensdrecht";21675;10862;10813;18267;25,7;59,4;7,7;7,1;3688;1411;;4;16
"2013";"Woensdrecht";21648;10858;10790;18307;25,9;59,2;7,8;7,2;3131;1458;;4;16
"2014";"Woensdrecht";21621;10845;10776;18385;26,4;58,6;7,9;7,1;3232;1409;;4;16
"2015";"Woensdrecht";21644;10836;10808;18452;27,1;57,7;8,2;7,1;3014;1210;;4;16
"2016";"Woensdrecht";21682;10848;10834;18505;27,7;56,9;8,3;7,1;3374;1094;;4;16
"2017";"Woensdrecht";21837;10963;10874;18664;28,3;56,3;8,5;7;3152;829;;4;16
"2008";"Woerden";48383;23883;24500;38530;32,5;55,6;6,3;5,6;17149;7615;;6;30
"2009";"Woerden";48885;24180;24705;38974;32,9;55;6,4;5,7;17113;7114;;6;30
"2010";"Woerden";49334;24382;24952;39416;32,7;54,8;6,9;5,6;17534;7210;;6;30
"2011";"Woerden";49748;24627;25121;39760;32,9;54,6;6,9;5,6;16076;7303;;6;30
"2012";"Woerden";50052;24730;25322;40147;33,3;54;7,1;5,5;18446;7521;;8;31
"2013";"Woerden";50346;24911;25435;40400;33,5;53,8;7,2;5,5;18109;6937;;8;31
"2014";"Woerden";50577;24973;25604;40766;34;53;7,5;5,6;18080;5925;;8;31
"2015";"Woerden";50631;24988;25643;40994;34,5;52,4;7,5;5,6;19707;6792;;8;31
"2016";"Woerden";51161;25276;25885;41511;35;51,7;7,7;5,6;19727;4019;;8;31
"2017";"Woerden";51513;25482;26031;41991;35,5;51;7,9;5,6;19766;4693;;8;31
"2008";"Wognum";;;;;;;;;;;;;
"2009";"Wognum";;;;;;;;;;;;;
"2010";"Wognum";;;;;;;;;;;;;
"2011";"Wognum";;;;;;;;;;;;;
"2012";"Wognum";;;;;;;;;;;;;
"2013";"Wognum";;;;;;;;;;;;;
"2014";"Wognum";;;;;;;;;;;;;
"2015";"Wognum";;;;;;;;;;;;;
"2016";"Wognum";;;;;;;;;;;;;
"2017";"Wognum";;;;;;;;;;;;;
"2008";"De Wolden";23554;11795;11759;19144;27,1;60,8;4,4;7,7;32998;6467;;14;40
"2009";"De Wolden";23544;11802;11742;19166;27,2;60,2;4,8;7,9;33362;6641;;14;40
"2010";"De Wolden";23576;11804;11772;19239;26,7;59,8;5,5;8;32474;7076;;14;40
"2011";"De Wolden";23637;11842;11795;19378;27,4;59;5,6;8,1;31876;6763;;14;40
"2012";"De Wolden";23753;11899;11854;19593;28;58,1;5,8;8;33043;9188;;14;40
"2013";"De Wolden";23761;11914;11847;19649;28,3;57,8;6;8;32869;8440;;14;40
"2014";"De Wolden";23583;11799;11784;19625;29;56,9;6,2;7,9;35153;9231;;14;40
"2015";"De Wolden";23661;11865;11796;19811;29,4;56,2;6,4;8;36890;8352;;14;40
"2016";"De Wolden";23722;11886;11836;19978;29,8;55,6;6,7;7,9;36650;5357;;14;40
"2017";"De Wolden";23744;11853;11891;20048;30,4;55;6,8;7,8;35585;6996;;14;40
"2008";"Wormerland";15901;7941;7960;12911;30,2;57;6,5;6,3;4711;4640;;3;14
"2009";"Wormerland";15900;7940;7960;12959;30,1;57;6,6;6,3;4908;4439;;3;14
"2010";"Wormerland";15862;7925;7937;12984;30,1;56,3;7,1;6,4;5220;4418;;3;14
"2011";"Wormerland";15801;7903;7898;13006;30,5;55,9;7,3;6,4;5078;4343;;3;14
"2012";"Wormerland";15781;7893;7888;13048;30,9;55,3;7,3;6,4;4842;4223;;3;14
"2013";"Wormerland";15740;7861;7879;13115;31,4;54,3;7,8;6,5;4797;3485;;3;14
"2014";"Wormerland";15777;7862;7915;13229;32,2;53,3;8,1;6,4;5117;3805;;3;14
"2015";"Wormerland";15740;7840;7900;13284;32,6;52,6;8,3;6,5;5419;3150;;3;14
"2016";"Wormerland";15664;7790;7874;13313;33,1;51,9;8,5;6,6;5707;2016;;3;14
"2017";"Wormerland";15820;7833;7987;13512;33,5;51,1;8,7;6,7;5536;2000;;3;14
"2008";"Woudenberg";11592;5796;5796;9072;27,8;61,3;5,1;5,8;10952;2700;;1;6
"2009";"Woudenberg";11744;5900;5844;9223;27,9;61,4;5;5,7;10757;2629;;1;6
"2010";"Woudenberg";11905;5970;5935;9379;28;60,7;5,5;5,8;10450;1552;;1;6
"2011";"Woudenberg";12008;6004;6004;9444;28;60,6;5,5;5,9;10292;1312;;1;6
"2012";"Woudenberg";12034;6024;6010;9476;28,1;60,5;5,6;5,8;10026;1078;;1;6
"2013";"Woudenberg";12321;6163;6158;9760;28,8;59,7;5,6;5,9;9810;828;;1;12
"2014";"Woudenberg";12422;6225;6197;9842;28,9;59,5;5,6;6;8855;243;;1;12
"2015";"Woudenberg";12487;6250;6237;9894;29;58,8;6;6,2;10696;186;;1;12
"2016";"Woudenberg";12550;6288;6262;9994;29,6;58,2;6,1;6,1;11331;180;;1;12
"2017";"Woudenberg";12701;6374;6327;10138;29,5;58;6,4;6,1;11060;161;;1;12
"2008";"Woudrichem";14421;7231;7190;11644;27;61,6;5,1;6,2;4991;1411;;6;17
"2009";"Woudrichem";14378;7213;7165;11590;27,4;61,2;5,3;6,1;5331;1271;;6;17
"2010";"Woudrichem";14430;7235;7195;11700;27,9;60,5;5,7;5,9;5338;1417;;6;17
"2011";"Woudrichem";14423;7226;7197;11706;27,9;60,3;5,8;6,1;5320;1316;;6;17
"2012";"Woudrichem";14416;7213;7203;11735;27,9;59,9;6;6,2;5231;989;;6;17
"2013";"Woudrichem";14443;7231;7212;11795;28,1;59,8;6,2;5,9;5510;1052;;6;17
"2014";"Woudrichem";14425;7210;7215;11842;28,4;59,2;6,3;6,1;5334;1085;;6;17
"2015";"Woudrichem";14388;7202;7186;11842;28,1;59,1;6,4;6,3;5960;1208;;6;17
"2016";"Woudrichem";14518;7262;7256;11954;28,5;58,8;6,8;6;5996;1107;;6;17
"2017";"Woudrichem";14539;7284;7255;12048;28,8;58,2;6,9;6,1;5860;1085;;6;17
"2008";"Wouw";;;;;;;;;;;;;
"2009";"Wouw";;;;;;;;;;;;;
"2010";"Wouw";;;;;;;;;;;;;
"2011";"Wouw";;;;;;;;;;;;;
"2012";"Wouw";;;;;;;;;;;;;
"2013";"Wouw";;;;;;;;;;;;;
"2014";"Wouw";;;;;;;;;;;;;
"2015";"Wouw";;;;;;;;;;;;;
"2016";"Wouw";;;;;;;;;;;;;
"2017";"Wouw";;;;;;;;;;;;;
"2008";"Wûnseradiel";11855;6041;5814;9480;31,5;56,4;5,9;6,2;32982;14295;;6;40
"2009";"Wûnseradiel";11849;6050;5799;9495;31,6;56,2;6,2;6,1;33908;12135;;6;40
"2010";"Wûnseradiel";11829;6056;5773;9501;31,3;55,9;7;5,8;34237;11733;;6;40
"2011";"Wûnseradiel";;;;;;;;;;;;;
"2012";"Wûnseradiel";;;;;;;;;;;;;
"2013";"Wûnseradiel";;;;;;;;;;;;;
