Perioden,Regio's,Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder),Landbouw/Graasdieren/Rundvee (aantal),Landbouw/Graasdieren/Schapen (aantal),Lokalisering/Gemeenten (aantal),Lokalisering/Wijken (aantal),Lokalisering/Buurten (aantal)
2017,Midden-Delfland,19034,9573,9461,,,,,,,,,,
2008,Midden-Drenthe,33587,16776,16811,,,,,,,,,,
2009,Midden-Drenthe,33560,16759,16801,,,,,,,,,,
2010,Midden-Drenthe,33560,16750,16810,,,,,,,,,,
2011,Midden-Drenthe,33581,16751,16830,,,,,,,,,,
2012,Midden-Drenthe,33558,16739,16819,,,,,,,,,,
2013,Midden-Drenthe,33422,16668,16754,,,,,,,,,,
2014,Midden-Drenthe,33366,16650,16716,,,,,,,,,,
2015,Midden-Drenthe,33284,16610,16674,,,,,,,,,,
2016,Midden-Drenthe,33450,16688,16762,,,,,,,,,,
2017,Midden-Drenthe,33399,16682,16717,,,,,,,,,,
2008,Midden-Groningen,,,,,,,,,,,,,
2009,Midden-Groningen,,,,,,,,,,,,,
2010,Midden-Groningen,,,,,,,,,,,,,
2011,Midden-Groningen,,,,,,,,,,,,,
2012,Midden-Groningen,,,,,,,,,,,,,
2013,Midden-Groningen,,,,,,,,,,,,,
2014,Midden-Groningen,,,,,,,,,,,,,
2015,Midden-Groningen,,,,,,,,,,,,,
2016,Midden-Groningen,,,,,,,,,,,,,
2017,Midden-Groningen,,,,,,,,,,,,,
2008,Middenschouwen,,,,,,,,,,,,,
2009,Middenschouwen,,,,,,,,,,,,,
2010,Middenschouwen,,,,,,,,,,,,,
2011,Middenschouwen,,,,,,,,,,,,,
2012,Middenschouwen,,,,,,,,,,,,,
2013,Middenschouwen,,,,,,,,,,,,,
2014,Middenschouwen,,,,,,,,,,,,,
2015,Middenschouwen,,,,,,,,,,,,,
2016,Middenschouwen,,,,,,,,,,,,,
2017,Middenschouwen,,,,,,,,,,,,,
2008,Middenveld,,,,,,,,,,,,,
2009,Middenveld,,,,,,,,,,,,,
2010,Middenveld,,,,,,,,,,,,,
2011,Middenveld,,,,,,,,,,,,,
2012,Middenveld,,,,,,,,,,,,,
2013,Middenveld,,,,,,,,,,,,,
2014,Middenveld,,,,,,,,,,,,,
2015,Middenveld,,,,,,,,,,,,,
2016,Middenveld,,,,,,,,,,,,,
2017,Middenveld,,,,,,,,,,,,,
2008,Mierlo,,,,,,,,,,,,,
2009,Mierlo,,,,,,,,,,,,,
2010,Mierlo,,,,,,,,,,,,,
2011,Mierlo,,,,,,,,,,,,,
2012,Mierlo,,,,,,,,,,,,,
2013,Mierlo,,,,,,,,,,,,,
2014,Mierlo,,,,,,,,,,,,,
2015,Mierlo,,,,,,,,,,,,,
2016,Mierlo,,,,,,,,,,,,,
2017,Mierlo,,,,,,,,,,,,,
2008,Mill en Sint Hubert,10996,5571,5425,,,,,,,,,,
2009,Mill en Sint Hubert,11027,5614,5413,,,,,,,,,,
2010,Mill en Sint Hubert,11031,5624,5407,,,,,,,,,,
2011,Mill en Sint Hubert,11000,5598,5402,,,,,,,,,,
2012,Mill en Sint Hubert,10926,5541,5385,,,,,,,,,,
2013,Mill en Sint Hubert,10906,5538,5368,,,,,,,,,,
2014,Mill en Sint Hubert,10850,5510,5340,,,,,,,,,,
2015,Mill en Sint Hubert,10831,5521,5310,,,,,,,,,,
2016,Mill en Sint Hubert,10801,5512,5289,,,,,,,,,,
2017,Mill en Sint Hubert,10807,5520,5287,,,,,,,,,,
2008,Millingen aan de Rijn,5876,2928,2948,,,,,,,,,,
2009,Millingen aan de Rijn,5857,2916,2941,,,,,,,,,,
2010,Millingen aan de Rijn,5914,2955,2959,,,,,,,,,,
2011,Millingen aan de Rijn,5921,2963,2958,,,,,,,,,,
2012,Millingen aan de Rijn,5903,2955,2948,,,,,,,,,,
2013,Millingen aan de Rijn,5924,2945,2979,,,,,,,,,,
2014,Millingen aan de Rijn,5876,2939,2937,,,,,,,,,,
2015,Millingen aan de Rijn,,,,,,,,,,,,,
2016,Millingen aan de Rijn,,,,,,,,,,,,,
2017,Millingen aan de Rijn,,,,,,,,,,,,,
2008,Moerdijk,36724,18320,18404,,,,,,,,,,
2009,Moerdijk,36648,18294,18354,,,,,,,,,,
2010,Moerdijk,36536,18222,18314,,,,,,,,,,
2011,Moerdijk,36547,18249,18298,,,,,,,,,,
2012,Moerdijk,36522,18195,18327,,,,,,,,,,
2013,Moerdijk,36625,18297,18328,,,,,,,,,,
2014,Moerdijk,36729,18377,18352,,,,,,,,,,
2015,Moerdijk,36816,18419,18397,,,,,,,,,,
2016,Moerdijk,36762,18397,18365,,,,,,,,,,
2017,Moerdijk,36944,18491,18453,,,,,,,,,,
2008,Moergestel,,,,,,,,,,,,,
2009,Moergestel,,,,,,,,,,,,,
2010,Moergestel,,,,,,,,,,,,,
2011,Moergestel,,,,,,,,,,,,,
2012,Moergestel,,,,,,,,,,,,,
2013,Moergestel,,,,,,,,,,,,,
2014,Moergestel,,,,,,,,,,,,,
2015,Moergestel,,,,,,,,,,,,,
2016,Moergestel,,,,,,,,,,,,,
2017,Moergestel,,,,,,,,,,,,,
2008,Molenlanden,,,,,,,,,,,,,
2009,Molenlanden,,,,,,,,,,,,,
2010,Molenlanden,,,,,,,,,,,,,
2011,Molenlanden,,,,,,,,,,,,,
2012,Molenlanden,,,,,,,,,,,,,
2013,Molenlanden,,,,,,,,,,,,,
2014,Molenlanden,,,,,,,,,,,,,
2015,Molenlanden,,,,,,,,,,,,,
2016,Molenlanden,,,,,,,,,,,,,
2017,Molenlanden,,,,,,,,,,,,,
2008,Molenwaard,,,,,,,,,,,,,
2009,Molenwaard,,,,,,,,,,,,,
2010,Molenwaard,,,,,,,,,,,,,
2011,Molenwaard,,,,,,,,,,,,,
2012,Molenwaard,,,,,,,,,,,,,
2013,Molenwaard,29190,14835,14355,,,,,,,,,,
2014,Molenwaard,29032,14747,14285,,,,,,,,,,
2015,Molenwaard,28993,14716,14277,,,,,,,,,,
2016,Molenwaard,29067,14761,14306,,,,,,,,,,
2017,Molenwaard,29212,14838,14374,,,,,,,,,,
2008,Monster,,,,,,,,,,,,,
2009,Monster,,,,,,,,,,,,,
2010,Monster,,,,,,,,,,,,,
2011,Monster,,,,,,,,,,,,,
2012,Monster,,,,,,,,,,,,,
2013,Monster,,,,,,,,,,,,,
2014,Monster,,,,,,,,,,,,,
2015,Monster,,,,,,,,,,,,,
2016,Monster,,,,,,,,,,,,,
2017,Monster,,,,,,,,,,,,,
2008,Montferland,34995,17508,17487,,,,,,,,,,
2009,Montferland,35103,17524,17579,,,,,,,,,,
2010,Montferland,35179,17550,17629,,,,,,,,,,
2011,Montferland,34976,17419,17557,,,,,,,,,,
2012,Montferland,35043,17468,17575,,,,,,,,,,
2013,Montferland,34834,17366,17468,,,,,,,,,,
2014,Montferland,34987,17494,17493,,,,,,,,,,
2015,Montferland,35150,17587,17563,,,,,,,,,,
2016,Montferland,35173,17595,17578,,,,,,,,,,
2017,Montferland,35316,17685,17631,,,,,,,,,,
2008,Montfoort,13493,6748,6745,,,,,,,,,,
2009,Montfoort,13484,6749,6735,,,,,,,,,,
2010,Montfoort,13494,6752,6742,,,,,,,,,,
2011,Montfoort,13500,6767,6733,,,,,,,,,,
2012,Montfoort,13601,6809,6792,,,,,,,,,,
2013,Montfoort,13621,6839,6782,,,,,,,,,,
2014,Montfoort,13639,6835,6804,,,,,,,,,,
2015,Montfoort,13672,6852,6820,,,,,,,,,,
2016,Montfoort,13783,6914,6869,,,,,,,,,,
2017,Montfoort,13866,6943,6923,,,,,,,,,,
2008,Mook en Middelaar,8084,4027,4057,,,,,,,,,,
2009,Mook en Middelaar,8040,4008,4032,,,,,,,,,,
2010,Mook en Middelaar,8049,4019,4030,,,,,,,,,,
2011,Mook en Middelaar,7947,3966,3981,,,,,,,,,,
2012,Mook en Middelaar,7874,3922,3952,,,,,,,,,,
2013,Mook en Middelaar,7827,3890,3937,,,,,,,,,,
2014,Mook en Middelaar,7796,3859,3937,,,,,,,,,,
2015,Mook en Middelaar,7762,3839,3923,,,,,,,,,,
2016,Mook en Middelaar,7755,3832,3923,,,,,,,,,,
2017,Mook en Middelaar,7775,3849,3926,,,,,,,,,,
2008,Moordrecht,8155,4100,4055,,,,,,,,,,
2009,Moordrecht,8138,4085,4053,,,,,,,,,,
2010,Moordrecht,,,,,,,,,,,,,
2011,Moordrecht,,,,,,,,,,,,,
2012,Moordrecht,,,,,,,,,,,,,
2013,Moordrecht,,,,,,,,,,,,,
2014,Moordrecht,,,,,,,,,,,,,
2015,Moordrecht,,,,,,,,,,,,,
2016,Moordrecht,,,,,,,,,,,,,
2017,Moordrecht,,,,,,,,,,,,,
2008,Muiden,6608,3229,3379,,,,,,,,,,
2009,Muiden,6561,3210,3351,,,,,,,,,,
2010,Muiden,6500,3170,3330,,,,,,,,,,
2011,Muiden,6499,3170,3329,,,,,,,,,,
2012,Muiden,6466,3126,3340,,,,,,,,,,
2013,Muiden,6393,3110,3283,,,,,,,,,,
2014,Muiden,6287,3054,3233,,,,,,,,,,
2015,Muiden,6249,3029,3220,,,,,,,,,,
2016,Muiden,,,,,,,,,,,,,
2017,Muiden,,,,,,,,,,,,,
2008,Naaldwijk,,,,,,,,,,,,,
2009,Naaldwijk,,,,,,,,,,,,,
2010,Naaldwijk,,,,,,,,,,,,,
2011,Naaldwijk,,,,,,,,,,,,,
2012,Naaldwijk,,,,,,,,,,,,,
2013,Naaldwijk,,,,,,,,,,,,,
2014,Naaldwijk,,,,,,,,,,,,,
2015,Naaldwijk,,,,,,,,,,,,,
2016,Naaldwijk,,,,,,,,,,,,,
2017,Naaldwijk,,,,,,,,,,,,,
2008,Naarden,17140,8181,8959,,,,,,,,,,
2009,Naarden,16998,8124,8874,,,,,,,,,,
2010,Naarden,17152,8189,8963,,,,,,,,,,
2011,Naarden,17185,8241,8944,,,,,,,,,,
2012,Naarden,17163,8257,8906,,,,,,,,,,
2013,Naarden,17263,8317,8946,,,,,,,,,,
2014,Naarden,17205,8282,8923,,,,,,,,,,
2015,Naarden,17209,8327,8882,,,,,,,,,,
2016,Naarden,,,,,,,,,,,,,
2017,Naarden,,,,,,,,,,,,,
2008,Neder-Betuwe,22424,11122,11302,,,,,,,,,,
2009,Neder-Betuwe,22561,11198,11363,,,,,,,,,,
2010,Neder-Betuwe,22553,11233,11320,,,,,,,,,,
2011,Neder-Betuwe,22620,11258,11362,,,,,,,,,,
2012,Neder-Betuwe,22614,11227,11387,,,,,,,,,,
2013,Neder-Betuwe,22593,11230,11363,,,,,,,,,,
2014,Neder-Betuwe,22555,11271,11284,,,,,,,,,,
2015,Neder-Betuwe,22728,11360,11368,,,,,,,,,,
2016,Neder-Betuwe,23049,11521,11528,,,,,,,,,,
2017,Neder-Betuwe,23303,11666,11637,,,,,,,,,,
2008,Nederhorst den Berg,,,,,,,,,,,,,
2009,Nederhorst den Berg,,,,,,,,,,,,,
2010,Nederhorst den Berg,,,,,,,,,,,,,
2011,Nederhorst den Berg,,,,,,,,,,,,,
2012,Nederhorst den Berg,,,,,,,,,,,,,
2013,Nederhorst den Berg,,,,,,,,,,,,,
2014,Nederhorst den Berg,,,,,,,,,,,,,
2015,Nederhorst den Berg,,,,,,,,,,,,,
2016,Nederhorst den Berg,,,,,,,,,,,,,
2017,Nederhorst den Berg,,,,,,,,,,,,,
2008,Nederlek,14308,7000,7308,,,,,,,,,,
2009,Nederlek,14191,6963,7228,,,,,,,,,,
2010,Nederlek,14087,6937,7150,,,,,,,,,,
2011,Nederlek,13994,6917,7077,,,,,,,,,,
2012,Nederlek,13992,6894,7098,,,,,,,,,,
2013,Nederlek,14131,6968,7163,,,,,,,,,,
2014,Nederlek,14075,6938,7137,,,,,,,,,,
2015,Nederlek,,,,,,,,,,,,,
2016,Nederlek,,,,,,,,,,,,,
2017,Nederlek,,,,,,,,,,,,,
2008,Nederweert,16665,8446,8219,,,,,,,,,,
2009,Nederweert,16695,8446,8249,,,,,,,,,,
2010,Nederweert,16607,8414,8193,,,,,,,,,,
2011,Nederweert,16678,8416,8262,,,,,,,,,,
2012,Nederweert,16771,8443,8328,,,,,,,,,,
2013,Nederweert,16785,8453,8332,,,,,,,,,,
2014,Nederweert,16751,8434,8317,,,,,,,,,,
2015,Nederweert,16776,8468,8308,,,,,,,,,,
2016,Nederweert,16793,8488,8305,,,,,,,,,,
2017,Nederweert,16864,8519,8345,,,,,,,,,,
2008,Neede,,,,,,,,,,,,,
2009,Neede,,,,,,,,,,,,,
2010,Neede,,,,,,,,,,,,,
2011,Neede,,,,,,,,,,,,,
2012,Neede,,,,,,,,,,,,,
2013,Neede,,,,,,,,,,,,,
2014,Neede,,,,,,,,,,,,,
2015,Neede,,,,,,,,,,,,,
2016,Neede,,,,,,,,,,,,,
2017,Neede,,,,,,,,,,,,,
2008,Neerijnen,11851,5994,5857,,,,,,,,,,
2009,Neerijnen,11836,5997,5839,,,,,,,,,,
2010,Neerijnen,11880,6021,5859,,,,,,,,,,
2011,Neerijnen,11843,5980,5863,,,,,,,,,,
2012,Neerijnen,11930,5999,5931,,,,,,,,,,
2013,Neerijnen,12022,6054,5968,,,,,,,,,,
2014,Neerijnen,12020,6063,5957,,,,,,,,,,
2015,Neerijnen,12038,6077,5961,,,,,,,,,,
2016,Neerijnen,12122,6123,5999,,,,,,,,,,
2017,Neerijnen,12344,6233,6111,,,,,,,,,,
2008,Niedorp,12046,6111,5935,,,,,,,,,,
2009,Niedorp,12136,6160,5976,,,,,,,,,,
2010,Niedorp,12137,6162,5975,,,,,,,,,,
2011,Niedorp,12222,6192,6030,,,,,,,,,,
2012,Niedorp,,,,,,,,,,,,,
2013,Niedorp,,,,,,,,,,,,,
2014,Niedorp,,,,,,,,,,,,,
2015,Niedorp,,,,,,,,,,,,,
2016,Niedorp,,,,,,,,,,,,,
2017,Niedorp,,,,,,,,,,,,,
2008,Nieuwegein,61087,30271,30816,,,,,,,,,,
2009,Nieuwegein,61007,30281,30726,,,,,,,,,,
2010,Nieuwegein,60896,30203,30693,,,,,,,,,,
2011,Nieuwegein,60947,30194,30753,,,,,,,,,,
2012,Nieuwegein,60720,30060,30660,,,,,,,,,,
2013,Nieuwegein,60895,30154,30741,,,,,,,,,,
2014,Nieuwegein,61038,30301,30737,,,,,,,,,,
2015,Nieuwegein,61264,30434,30830,,,,,,,,,,
2016,Nieuwegein,61749,30733,31016,,,,,,,,,,
2017,Nieuwegein,61868,30763,31105,,,,,,,,,,
2008,Nieuwerkerk aan den IJssel,21741,10817,10924,,,,,,,,,,
2009,Nieuwerkerk aan den IJssel,21651,10754,10897,,,,,,,,,,
2010,Nieuwerkerk aan den IJssel,,,,,,,,,,,,,
2011,Nieuwerkerk aan den IJssel,,,,,,,,,,,,,
2012,Nieuwerkerk aan den IJssel,,,,,,,,,,,,,
2013,Nieuwerkerk aan den IJssel,,,,,,,,,,,,,
2014,Nieuwerkerk aan den IJssel,,,,,,,,,,,,,
2015,Nieuwerkerk aan den IJssel,,,,,,,,,,,,,
2016,Nieuwerkerk aan den IJssel,,,,,,,,,,,,,
2017,Nieuwerkerk aan den IJssel,,,,,,,,,,,,,
2008,Nieuw-Ginneken,,,,,,,,,,,,,
2009,Nieuw-Ginneken,,,,,,,,,,,,,
2010,Nieuw-Ginneken,,,,,,,,,,,,,
2011,Nieuw-Ginneken,,,,,,,,,,,,,
2012,Nieuw-Ginneken,,,,,,,,,,,,,
2013,Nieuw-Ginneken,,,,,,,,,,,,,
2014,Nieuw-Ginneken,,,,,,,,,,,,,
2015,Nieuw-Ginneken,,,,,,,,,,,,,
2016,Nieuw-Ginneken,,,,,,,,,,,,,
2017,Nieuw-Ginneken,,,,,,,,,,,,,
2008,Nieuwkoop,26777,13542,13235,,,,,,,,,,
2009,Nieuwkoop,26757,13525,13232,,,,,,,,,,
2010,Nieuwkoop,26929,13638,13291,,,,,,,,,,
2011,Nieuwkoop,26988,13656,13332,,,,,,,,,,
2012,Nieuwkoop,26974,13649,13325,,,,,,,,,,
2013,Nieuwkoop,27082,13735,13347,,,,,,,,,,
2014,Nieuwkoop,27104,13769,13335,,,,,,,,,,
2015,Nieuwkoop,27114,13778,13336,,,,,,,,,,
2016,Nieuwkoop,27433,13930,13503,,,,,,,,,,
2017,Nieuwkoop,27914,14160,13754,,,,,,,,,,
2008,Nieuw-Lekkerland,9503,4852,4651,,,,,,,,,,
2009,Nieuw-Lekkerland,9525,4868,4657,,,,,,,,,,
2010,Nieuw-Lekkerland,9530,4867,4663,,,,,,,,,,
2011,Nieuw-Lekkerland,9541,4881,4660,,,,,,,,,,
2012,Nieuw-Lekkerland,9520,4886,4634,,,,,,,,,,
2013,Nieuw-Lekkerland,,,,,,,,,,,,,
2014,Nieuw-Lekkerland,,,,,,,,,,,,,
2015,Nieuw-Lekkerland,,,,,,,,,,,,,
2016,Nieuw-Lekkerland,,,,,,,,,,,,,
2017,Nieuw-Lekkerland,,,,,,,,,,,,,
2008,Nieuwleusen,,,,,,,,,,,,,
2009,Nieuwleusen,,,,,,,,,,,,,
2010,Nieuwleusen,,,,,,,,,,,,,
2011,Nieuwleusen,,,,,,,,,,,,,
2012,Nieuwleusen,,,,,,,,,,,,,
2013,Nieuwleusen,,,,,,,,,,,,,
2014,Nieuwleusen,,,,,,,,,,,,,
2015,Nieuwleusen,,,,,,,,,,,,,
2016,Nieuwleusen,,,,,,,,,,,,,
2017,Nieuwleusen,,,,,,,,,,,,,
2008,Nieuw-Vossemeer,,,,,,,,,,,,,
2009,Nieuw-Vossemeer,,,,,,,,,,,,,
2010,Nieuw-Vossemeer,,,,,,,,,,,,,
2011,Nieuw-Vossemeer,,,,,,,,,,,,,
2012,Nieuw-Vossemeer,,,,,,,,,,,,,
2013,Nieuw-Vossemeer,,,,,,,,,,,,,
2014,Nieuw-Vossemeer,,,,,,,,,,,,,
2015,Nieuw-Vossemeer,,,,,,,,,,,,,
2016,Nieuw-Vossemeer,,,,,,,,,,,,,
2017,Nieuw-Vossemeer,,,,,,,,,,,,,
2008,Nijefurd,11040,5489,5551,,,,,,,,,,
2009,Nijefurd,10955,5441,5514,,,,,,,,,,
2010,Nijefurd,10947,5435,5512,,,,,,,,,,
2011,Nijefurd,,,,,,,,,,,,,
2012,Nijefurd,,,,,,,,,,,,,
2013,Nijefurd,,,,,,,,,,,,,
2014,Nijefurd,,,,,,,,,,,,,
2015,Nijefurd,,,,,,,,,,,,,
2016,Nijefurd,,,,,,,,,,,,,
2017,Nijefurd,,,,,,,,,,,,,
2008,Nijeveen,,,,,,,,,,,,,
2009,Nijeveen,,,,,,,,,,,,,
2010,Nijeveen,,,,,,,,,,,,,
2011,Nijeveen,,,,,,,,,,,,,
2012,Nijeveen,,,,,,,,,,,,,
2013,Nijeveen,,,,,,,,,,,,,
2014,Nijeveen,,,,,,,,,,,,,
2015,Nijeveen,,,,,,,,,,,,,
2016,Nijeveen,,,,,,,,,,,,,
2017,Nijeveen,,,,,,,,,,,,,
2008,Nijkerk,38982,19422,19560,,,,,,,,,,
2009,Nijkerk,39080,19463,19617,,,,,,,,,,
2010,Nijkerk,39538,19679,19859,,,,,,,,,,
2011,Nijkerk,39788,19792,19996,,,,,,,,,,
2012,Nijkerk,40126,19972,20154,,,,,,,,,,
2013,Nijkerk,40355,20092,20263,,,,,,,,,,
2014,Nijkerk,40638,20232,20406,,,,,,,,,,
2015,Nijkerk,40870,20365,20505,,,,,,,,,,
2016,Nijkerk,41199,20542,20657,,,,,,,,,,
2017,Nijkerk,41775,20803,20972,,,,,,,,,,
2008,Nijmegen,161251,77068,84183,,,,,,,,,,
2009,Nijmegen,161817,77415,84402,,,,,,,,,,
2010,Nijmegen,162963,78097,84866,,,,,,,,,,
2011,Nijmegen,164223,78582,85641,,,,,,,,,,
2012,Nijmegen,165182,79080,86102,,,,,,,,,,
2013,Nijmegen,166382,79619,86763,,,,,,,,,,
2014,Nijmegen,168292,80680,87612,,,,,,,,,,
2015,Nijmegen,170681,81934,88747,,,,,,,,,,
2016,Nijmegen,172064,82877,89187,,,,,,,,,,
2017,Nijmegen,173556,83965,89591,,,,,,,,,,
2008,Nissewaard,,,,,,,,,,,,,
2009,Nissewaard,,,,,,,,,,,,,
2010,Nissewaard,,,,,,,,,,,,,
2011,Nissewaard,,,,,,,,,,,,,
2012,Nissewaard,,,,,,,,,,,,,
2013,Nissewaard,,,,,,,,,,,,,
2014,Nissewaard,,,,,,,,,,,,,
2015,Nissewaard,85121,41808,43313,,,,,,,,,,
2016,Nissewaard,85293,41835,43458,,,,,,,,,,
2017,Nissewaard,85401,41803,43598,,,,,,,,,,
2008,Noardeast-Fryslân,,,,,,,,,,,,,
2009,Noardeast-Fryslân,,,,,,,,,,,,,
2010,Noardeast-Fryslân,,,,,,,,,,,,,
2011,Noardeast-Fryslân,,,,,,,,,,,,,
2012,Noardeast-Fryslân,,,,,,,,,,,,,
2013,Noardeast-Fryslân,,,,,,,,,,,,,
2014,Noardeast-Fryslân,,,,,,,,,,,,,
2015,Noardeast-Fryslân,,,,,,,,,,,,,
2016,Noardeast-Fryslân,,,,,,,,,,,,,
2017,Noardeast-Fryslân,,,,,,,,,,,,,
2008,Noord-Beveland,7289,3629,3660,,,,,,,,,,
2009,Noord-Beveland,7327,3651,3676,,,,,,,,,,
2010,Noord-Beveland,7397,3691,3706,,,,,,,,,,
2011,Noord-Beveland,7474,3742,3732,,,,,,,,,,
2012,Noord-Beveland,7522,3766,3756,,,,,,,,,,
2013,Noord-Beveland,7509,3760,3749,,,,,,,,,,
2014,Noord-Beveland,7530,3771,3759,,,,,,,,,,
2015,Noord-Beveland,7433,3724,3709,,,,,,,,,,
2016,Noord-Beveland,7421,3699,3722,,,,,,,,,,
2017,Noord-Beveland,7382,3691,3691,,,,,,,,,,
2008,Noordenveld,31253,15471,15782,,,,,,,,,,
2009,Noordenveld,31075,15301,15774,,,,,,,,,,
2010,Noordenveld,30808,15242,15566,,,,,,,,,,
2011,Noordenveld,30794,15219,15575,,,,,,,,,,
2012,Noordenveld,30955,15342,15613,,,,,,,,,,
2013,Noordenveld,31024,15396,15628,,,,,,,,,,
2014,Noordenveld,31087,15463,15624,,,,,,,,,,
2015,Noordenveld,31137,15498,15639,,,,,,,,,,
2016,Noordenveld,31039,15407,15632,,,,,,,,,,
2017,Noordenveld,32981,16173,16808,,,,,,,,,,
2008,Noorder-Koggenland,,,,,,,,,,,,,
2009,Noorder-Koggenland,,,,,,,,,,,,,
2010,Noorder-Koggenland,,,,,,,,,,,,,
2011,Noorder-Koggenland,,,,,,,,,,,,,
2012,Noorder-Koggenland,,,,,,,,,,,,,
2013,Noorder-Koggenland,,,,,,,,,,,,,
2014,Noorder-Koggenland,,,,,,,,,,,,,
2015,Noorder-Koggenland,,,,,,,,,,,,,
2016,Noorder-Koggenland,,,,,,,,,,,,,
2017,Noorder-Koggenland,,,,,,,,,,,,,
2008,Noordoostpolder,45716,23077,22639,,,,,,,,,,
2009,Noordoostpolder,45814,23196,22618,,,,,,,,,,
2010,Noordoostpolder,46090,23360,22730,,,,,,,,,,
2011,Noordoostpolder,46253,23447,22806,,,,,,,,,,
2012,Noordoostpolder,46342,23452,22890,,,,,,,,,,
2013,Noordoostpolder,46284,23410,22874,,,,,,,,,,
2014,Noordoostpolder,46356,23466,22890,,,,,,,,,,
2015,Noordoostpolder,46479,23589,22890,,,,,,,,,,
2016,Noordoostpolder,46439,23603,22836,,,,,,,,,,
2017,Noordoostpolder,46544,23662,22882,,,,,,,,,,
2008,Noordwijk,24906,12525,12381,,,,,,,,,,
2009,Noordwijk,25335,12680,12655,,,,,,,,,,
2010,Noordwijk,25407,12759,12648,,,,,,,,,,
2011,Noordwijk,25438,12811,12627,,,,,,,,,,
2012,Noordwijk,25517,12836,12681,,,,,,,,,,
2013,Noordwijk,25671,12898,12773,,,,,,,,,,
2014,Noordwijk,25691,12887,12804,,,,,,,,,,
2015,Noordwijk,25604,12833,12771,,,,,,,,,,
2016,Noordwijk,25760,12908,12852,,,,,,,,,,
2017,Noordwijk,25867,12939,12928,,,,,,,,,,
2008,Noordwijkerhout,15399,7743,7656,,,,,,,,,,
2009,Noordwijkerhout,15355,7747,7608,,,,,,,,,,
2010,Noordwijkerhout,15555,7848,7707,,,,,,,,,,
2011,Noordwijkerhout,15601,7878,7723,,,,,,,,,,
2012,Noordwijkerhout,15648,7888,7760,,,,,,,,,,
2013,Noordwijkerhout,15740,7929,7811,,,,,,,,,,
2014,Noordwijkerhout,15956,8016,7940,,,,,,,,,,
2015,Noordwijkerhout,16063,8053,8010,,,,,,,,,,
2016,Noordwijkerhout,16140,8097,8043,,,,,,,,,,
2017,Noordwijkerhout,16318,8217,8101,,,,,,,,,,
2008,Nootdorp,,,,,,,,,,,,,
2009,Nootdorp,,,,,,,,,,,,,
2010,Nootdorp,,,,,,,,,,,,,
2011,Nootdorp,,,,,,,,,,,,,
2012,Nootdorp,,,,,,,,,,,,,
2013,Nootdorp,,,,,,,,,,,,,
2014,Nootdorp,,,,,,,,,,,,,
2015,Nootdorp,,,,,,,,,,,,,
2016,Nootdorp,,,,,,,,,,,,,
2017,Nootdorp,,,,,,,,,,,,,
2008,Norg,,,,,,,,,,,,,
2009,Norg,,,,,,,,,,,,,
2010,Norg,,,,,,,,,,,,,
2011,Norg,,,,,,,,,,,,,
2012,Norg,,,,,,,,,,,,,
2013,Norg,,,,,,,,,,,,,
2014,Norg,,,,,,,,,,,,,
2015,Norg,,,,,,,,,,,,,
2016,Norg,,,,,,,,,,,,,
2017,Norg,,,,,,,,,,,,,
2008,"Nuenen, Gerwen en Nederwetten",22598,11342,11256,,,,,,,,,,
2009,"Nuenen, Gerwen en Nederwetten",22437,11231,11206,,,,,,,,,,
2010,"Nuenen, Gerwen en Nederwetten",22213,11078,11135,,,,,,,,,,
2011,"Nuenen, Gerwen en Nederwetten",22242,11079,11163,,,,,,,,,,
2012,"Nuenen, Gerwen en Nederwetten",22548,11185,11363,,,,,,,,,,
2013,"Nuenen, Gerwen en Nederwetten",22645,11246,11399,,,,,,,,,,
2014,"Nuenen, Gerwen en Nederwetten",22620,11233,11387,,,,,,,,,,
2015,"Nuenen, Gerwen en Nederwetten",22620,11240,11380,,,,,,,,,,
2016,"Nuenen, Gerwen en Nederwetten",22763,11282,11481,,,,,,,,,,
2017,"Nuenen, Gerwen en Nederwetten",22866,11311,11555,,,,,,,,,,
2008,Nunspeet,26567,13060,13507,,,,,,,,,,
2009,Nunspeet,26714,13161,13553,,,,,,,,,,
2010,Nunspeet,26728,13176,13552,,,,,,,,,,
2011,Nunspeet,26685,13170,13515,,,,,,,,,,
2012,Nunspeet,26609,13125,13484,,,,,,,,,,
2013,Nunspeet,26628,13133,13495,,,,,,,,,,
